500,769.256,19942.837,28343.561,125.1631,0,0,0,500,750,305.355,0.173,0.81,10000,1199.812,0,0,0
769.256,806.748,19787.3402,28563.3781,125.1631,-1,0,221.75,,,,,,,,,,
806.748,919.527,19766.5659,28594.574,120.2554,-1,221.75,221.75,,,,,,,,,,
919.527,999.812,19736.0726,28701.8934,91.1731,-1,221.75,9579.228,,,,,,,,,,
999.812,1199.812,19744.0397,28781.6598,80.4047,0,0,0,,,,,,,,,,
